easting,northing,depth_m,ndvi_grid,ndmi_grid,lst_grid,grade_pct,thickness_m,grade_kriging_var,tonnage_mt
460.6060606060606,0.0,241.70311111111113,0.5204473924792674,0.14651573146428565,33.23617438274369,18.13,2.11,10.0748,0.0007
472.72727272727275,0.0,241.70311111111113,0.5191944889498509,0.14776135114830471,33.21676679070796,18.23,2.12,10.0748,0.0007
484.8484848484849,0.0,241.70311111111113,0.5179485934008612,0.14908883115562588,33.19868726019824,18.22,2.15,10.0748,0.0008
496.96969696969694,0.0,241.70311111111113,0.5166821017018395,0.15049568292928941,33.18185981918112,18.25,2.13,10.0748,0.0008
509.09090909090907,0.0,241.70311111111113,0.5153679603368856,0.15202758835065236,33.16615832815018,18.34,2.44,10.0748,0.0009
521.2121212121212,0.0,241.70311111111113,0.5139822737872131,0.15374178424691848,33.15143996906939,18.57,2.51,10.0748,0.0009
533.3333333333334,0.0,241.70311111111113,0.512505811184169,0.15566147155786883,33.13756623250074,19.42,2.52,10.0748,0.0009
545.4545454545455,0.0,241.70311111111113,0.5109247624503073,0.15778778410352678,33.12441714083504,19.65,2.59,10.0748,0.0009
557.5757575757576,0.0,241.70311111111113,0.5092310123907675,0.1601255759720933,33.1119017874622,20.24,2.96,10.0748,0.001
569.6969696969697,0.0,241.70311111111113,0.5074221469139629,0.162701828700489,33.099966997916525,20.31,3.05,10.0748,0.0011
581.8181818181818,0.0,241.70311111111113,0.5055013609206425,0.1654984756839546,33.08860540462488,20.82,3.28,10.0748,0.0012
593.9393939393939,0.0,241.70311111111113,0.5034773986652892,0.16849438705830733,33.07786421338861,20.87,3.19,10.0748,0.0011
606.060606060606,0.0,241.70311111111113,0.5013646278286908,0.17168093789866462,33.067856410426934,22.01,3.38,10.0748,0.0012
618.1818181818181,0.0,241.70311111111113,0.4991833379886165,0.17498510449527788,33.05877740769199,22.31,3.57,10.0748,0.0013
630.3030303030303,0.0,241.70311111111113,0.4969603855045438,0.17829843667415035,33.05093308624829,22.38,3.6,10.0748,0.0013
642.4242424242424,0.0,241.70311111111113,0.494730436811305,0.18156989520853054,33.04479238923057,22.88,3.49,10.0748,0.0012
654.5454545454545,0.0,241.70311111111113,0.49253843548164156,0.18478031906694062,33.04109552314559,23.35,3.54,10.0748,0.0012
666.6666666666666,0.0,241.70311111111113,0.49044485046620967,0.18787987603505577,33.04109154980662,23.35,3.54,10.0748,0.0012
678.7878787878788,0.0,241.70311111111113,0.4885367634609272,0.19079399940438482,33.0470470868039,24.46,3.81,10.0748,0.0013
690.9090909090909,0.0,241.70311111111113,0.48694342498578935,0.19345917375566524,33.0629706744439,24.6,4.06,10.0748,0.0014
703.030303030303,0.0,241.70311111111113,0.48581517578795863,0.19570681915343577,33.09372307387113,24.39,4.03,10.0748,0.0014
715.1515151515151,0.0,241.70311111111113,0.48521637405560636,0.19744397973248012,33.14031396850514,24.36,4.15,10.0748,0.0015
727.2727272727273,0.0,241.70311111111113,0.48510533157050256,0.19872459516423335,33.19911163310046,24.53,4.46,10.0748,0.0016
739.3939393939394,0.0,241.70311111111113,0.4854390615469756,0.19962251888893393,33.26664880612077,24.8,4.38,10.0748,0.0015
751.5151515151515,0.0,241.70311111111113,0.48620451542098475,0.20020415142574405,33.34115638520782,24.79,4.33,10.0748,0.0015
763.6363636363636,0.0,241.70311111111113,0.4873998212740905,0.20049587325403678,33.42185655214569,24.79,4.3,10.0748,0.0015
775.7575757575758,0.0,241.70311111111113,0.48901773993934883,0.20047551691032522,33.50833073606786,24.79,4.31,10.0748,0.0015
787.8787878787879,0.0,241.70311111111113,0.49103519215731606,0.20017713099909415,33.60014096542195,24.96,4.36,10.0748,0.0015
800.0,0.0,241.70311111111113,0.4934003689057877,0.19964576628169847,33.69642373615426,25.07,4.29,10.0748,0.0015
812.1212121212121,0.0,241.70311111111113,0.49598635465372715,0.19890315689764002,33.79464127585693,24.89,4.2,10.0748,0.0015
824.2424242424242,0.0,241.70311111111113,0.4983106422910328,0.19818172402273262,33.88342016442073,25.05,4.51,10.0748,0.0016
836.3636363636364,0.0,241.70311111111113,0.4990566536930197,0.1981339756674446,33.9303979994742,25.04,4.52,10.0748,0.0016
848.4848484848485,0.0,241.70311111111113,0.49869527091552307,0.19860632672378917,33.94839649863503,25.16,4.5,10.0748,0.0016
860.6060606060606,0.0,241.70311111111113,0.4981756335910161,0.19922441299016264,33.962308983651724,25.31,4.49,10.0748,0.0016
872.7272727272727,0.0,241.70311111111113,0.4976651744721164,0.19985129765269694,33.97723881505757,25.46,4.56,10.0748,0.0016
884.8484848484849,0.0,241.70311111111113,0.4971657364413658,0.2004358292494791,33.994033419685,25.52,4.73,10.0748,0.0017
896.969696969697,0.0,241.70311111111113,0.49664941876012186,0.2009552373625889,34.01268159642819,25.58,4.73,10.0748,0.0017
909.0909090909091,0.0,241.70311111111113,0.496085060074368,0.20136053370942292,34.03294073086449,25.58,4.83,10.0748,0.0017
921.2121212121212,0.0,241.70311111111113,0.495446418079818,0.2016578623768269,34.054496777495196,25.52,5.15,10.0748,0.0018
933.3333333333334,0.0,241.70311111111113,0.4947158455278351,0.20184780734046096,34.07701364072592,25.52,5.1,10.0748,0.0018
945.4545454545455,0.0,241.70311111111113,0.4938860895266736,0.2019044378125664,34.10014997371931,25.5,4.93,10.0748,0.0017
957.5757575757576,0.0,241.70311111111113,0.4929606796261501,0.20180054344663437,34.123566396708966,25.5,4.38,10.0748,0.0015
969.6969696969697,0.0,241.70311111111113,0.49195299269891457,0.20150610408085717,34.14693132963496,25.5,4.47,10.0748,0.0016
981.8181818181818,0.0,241.70311111111113,0.4908841983023148,0.20112389178965298,34.16992816715539,25.53,4.51,10.0748,0.0016
993.9393939393939,0.0,241.70311111111113,0.48978049620914743,0.20073352440536338,34.19226390144001,25.6,4.56,10.0748,0.0016
1006.060606060606,0.0,241.70311111111113,0.4886701682773885,0.20034215486372473,34.21367801407729,25.6,4.62,10.0748,0.0016
1018.1818181818181,0.0,241.70311111111113,0.4875809218869007,0.1999443279250473,34.23395008389291,25.6,4.62,10.0748,0.0016
1030.3030303030303,0.0,241.70311111111113,0.4865378431406038,0.19953666101730247,34.2529048168445,25.6,4.65,10.0748,0.0016
1042.4242424242425,0.0,241.70311111111113,0.48556208535541573,0.19909492195271605,34.27041381238489,25.59,4.54,10.0748,0.0016
1054.5454545454545,0.0,241.70311111111113,0.4846702575338231,0.19859218655321514,34.28639407195128,25.42,4.6,10.0748,0.0016
1066.6666666666667,0.0,241.70311111111113,0.48387437797791527,0.19804671934046306,34.30080382544776,25.47,4.6,10.0748,0.0016
1078.7878787878788,0.0,241.70311111111113,0.4831822195211098,0.19750215916969868,34.313636582721834,25.22,4.37,10.0748,0.0015
1090.909090909091,0.0,241.70311111111113,0.4825978791957734,0.19692270707631035,34.32491438532334,25.22,4.41,10.0748,0.0016
1103.030303030303,0.0,241.70311111111113,0.48212243705555613,0.1962857886886174,34.33468109413676,25.22,4.41,10.0748,0.0016
1115.1515151515152,0.0,241.70311111111113,0.481754609622409,0.19557947290148278,34.342996297182985,25.22,4.41,10.0748,0.0016
1127.2727272727273,0.0,241.70311111111113,0.4814913417153694,0.19477292546917446,34.349930153303546,25.22,4.41,10.0748,0.0016
1139.3939393939395,0.0,241.70311111111113,0.4813283104770599,0.19383527113598997,34.355559265282416,25.23,4.41,10.0748,0.0016
1151.5151515151515,0.0,241.70311111111113,0.4812603358170585,0.1927554834601139,34.35996352616216,25.32,4.49,10.0748,0.0016
1163.6363636363635,0.0,241.70311111111113,0.48128170340361676,0.19155820324498368,34.36322380254555,25.28,4.39,10.0748,0.0015
1175.7575757575758,0.0,241.70311111111113,0.4813864119751212,0.19025205695248606,34.3654202914676,25.29,4.29,10.0748,0.0015
1187.8787878787878,0.0,241.70311111111113,0.48156835834883044,0.18885567725251115,34.36663139331969,25.29,4.29,10.0748,0.0015
1200.0,0.0,241.70311111111113,0.48182147286032734,0.1874122633205537,34.3669329654513,24.37,4.05,10.0748,0.0014
0.0,8.080808080808081,241.70311111111113,0.5182281013655855,0.1641699702590423,33.506689489584545,19.98,3.14,10.0748,0.0011
12.121212121212121,8.080808080808081,241.70311111111113,0.5183084578543665,0.16379344513184566,33.505099426842406,19.98,3.14,10.0748,0.0011
24.242424242424242,8.080808080808081,241.70311111111113,0.5183949697871686,0.16349361992726805,33.503662024026774,19.98,3.14,10.0748,0.0011
36.36363636363636,8.080808080808081,241.70311111111113,0.5184865667651597,0.16327507803325994,33.502414890093306,19.56,2.76,10.0748,0.001
48.484848484848484,8.080808080808081,241.70311111111113,0.5185828094039341,0.163132479412537,33.50138062996086,19.56,2.73,10.0748,0.001
60.60606060606061,8.080808080808081,241.70311111111113,0.5186840528891499,0.16306509072419295,33.50055741203985,19.64,2.83,10.0748,0.001
72.72727272727272,8.080808080808081,241.70311111111113,0.5187914877858244,0.16307322883147193,33.49990784098996,19.65,2.83,10.0748,0.001
84.84848484848484,8.080808080808081,241.70311111111113,0.5189069983812521,0.16314645449614348,33.499346813083534,19.65,2.83,10.0748,0.001
96.96969696969697,8.080808080808081,241.70311111111113,0.5190328147559302,0.16329004486750198,33.498729592190436,19.67,3.02,10.0748,0.0011
109.0909090909091,8.080808080808081,241.70311111111113,0.5191710028364231,0.16351069680704777,33.497842036404975,20.09,3.48,10.0748,0.0012
121.21212121212122,8.080808080808081,241.70311111111113,0.5193229250593012,0.16377102009538913,33.49639565734962,20.09,3.48,10.0748,0.0012
133.33333333333334,8.080808080808081,241.70311111111113,0.5194888829497113,0.1640185062563188,33.49403082900781,20.09,3.51,10.0748,0.0012
145.45454545454544,8.080808080808081,241.70311111111113,0.5196681784995312,0.1642626147890413,33.490331669538605,20.03,3.51,10.0748,0.0012
157.57575757575756,8.080808080808081,241.70311111111113,0.5198597621805473,0.16448113381112905,33.48485550557498,20.03,3.46,10.0748,0.0012
169.6969696969697,8.080808080808081,241.70311111111113,0.5200634564161715,0.1646301433446708,33.477178109437865,20.03,3.46,10.0748,0.0012
181.8181818181818,8.080808080808081,241.70311111111113,0.5202814924352508,0.1646979862366834,33.466953180349584,19.96,3.4,10.0748,0.0012
193.93939393939394,8.080808080808081,241.70311111111113,0.5205198797438142,0.16464916690743925,33.45398142050552,19.93,3.4,10.0748,0.0012
206.06060606060606,8.080808080808081,241.70311111111113,0.520789080181949,0.1644435127230532,33.43828172144228,19.94,3.4,10.0748,0.0012
218.1818181818182,8.080808080808081,241.70311111111113,0.5211036685417194,0.16412328840062537,33.4201544732077,19.95,3.43,10.0748,0.0012
230.3030303030303,8.080808080808081,241.70311111111113,0.521481061297172,0.16363590739188927,33.40022423345458,19.9,3.37,10.0748,0.0012
242.42424242424244,8.080808080808081,241.70311111111113,0.5219397513017553,0.16295327404180143,33.37944600047217,19.46,2.96,10.0748,0.001
254.54545454545453,8.080808080808081,241.70311111111113,0.5224975395822724,0.16209283456557777,33.35905813166319,19.48,2.95,10.0748,0.001
266.6666666666667,8.080808080808081,241.70311111111113,0.5231699280768635,0.1609572407510259,33.34046912732889,19.39,2.95,10.0748,0.001
278.7878787878788,8.080808080808081,241.70311111111113,0.5239683099442543,0.1594435335773201,33.32507896045275,19.29,3.0,10.0748,0.0011
290.9090909090909,8.080808080808081,241.70311111111113,0.5248970412133708,0.15753867149240344,33.31406002503132,19.1,2.65,10.0748,0.0009
303.030303030303,8.080808080808081,241.70311111111113,0.5259472471833598,0.15522837505160866,33.30814971368893,19.07,2.51,10.0748,0.0009
315.1515151515151,8.080808080808081,241.70311111111113,0.5270792662626687,0.152527471324719,33.307515662850484,18.12,2.51,10.0748,0.0009
327.27272727272725,8.080808080808081,241.70311111111113,0.5281581857110398,0.14967814915219874,33.31175011725289,18.01,2.28,10.0748,0.0008
339.3939393939394,8.080808080808081,241.70311111111113,0.5288303178258009,0.1472476137148927,33.319989441598125,17.9,2.09,10.0748,0.0007
351.5151515151515,8.080808080808081,241.70311111111113,0.5289627720179719,0.1454186632583908,33.33048567431809,17.87,1.99,10.0748,0.0007
363.6363636363636,8.080808080808081,241.70311111111113,0.5288402195929166,0.1438043994229571,33.34050918961391,17.82,2.02,10.0748,0.0007
375.75757575757575,8.080808080808081,241.70311111111113,0.5285363836308509,0.14238177538708444,33.34694790178497,17.96,2.03,10.0748,0.0007
387.8787878787879,8.080808080808081,241.70311111111113,0.5279300073237014,0.1414526574810133,33.34566350447235,17.96,2.02,10.0748,0.0007
400.0,8.080808080808081,241.70311111111113,0.5268823767445786,0.1413456802254629,33.333266353538235,18.06,2.03,10.0748,0.0007
412.1212121212121,8.080808080808081,241.70311111111113,0.5255178774952275,0.14194540429880037,33.312450390157274,18.02,2.1,10.0748,0.0007
424.24242424242425,8.080808080808081,241.70311111111113,0.5240710588900346,0.14287190096306682,33.28846468579297,17.98,1.9,10.0748,0.0007
436.3636363636364,8.080808080808081,241.70311111111113,0.5226673634741035,0.1439113039329055,33.26434619499723,17.94,1.86,10.0748,0.0007
448.4848484848485,8.080808080808081,241.70311111111113,0.5213437008259232,0.1449946299734515,33.2413520965264,18.08,2.06,10.0748,0.0007
460.6060606060606,8.080808080808081,241.70311111111113,0.5200940473072929,0.14619924677976529,33.21992000561891,18.2,2.08,10.0748,0.0007
472.72727272727275,8.080808080808081,241.70311111111113,0.5188925054637405,0.14750816560108695,33.20012273316883,18.23,2.12,10.0748,0.0007
484.8484848484849,8.080808080808081,241.70311111111113,0.5177049236686498,0.14890256194580456,33.1818655921299,18.22,2.17,10.0748,0.0008
496.96969696969694,8.080808080808081,241.70311111111113,0.5164955452501302,0.1503609527138046,33.16497874999237,18.25,2.12,10.0748,0.0007
509.09090909090907,8.080808080808081,241.70311111111113,0.5152310425839003,0.15191768603056832,33.14926455873364,18.35,2.26,10.0748,0.0008
521.2121212121212,8.080808080808081,241.70311111111113,0.5138828918759853,0.15365458171527294,33.13452404002246,18.54,2.35,10.0748,0.0008
533.3333333333334,8.080808080808081,241.70311111111113,0.5124286102009675,0.15559992592709232,33.12057312777948,19.45,2.5,10.0748,0.0009
545.4545454545455,8.080808080808081,241.70311111111113,0.5108522234736177,0.15776026473491445,33.1072536458064,19.68,2.57,10.0748,0.0009
557.5757575757576,8.080808080808081,241.70311111111113,0.5091442576170433,0.1601366773761724,33.09444147948953,20.24,2.96,10.0748,0.001
569.6969696969697,8.080808080808081,241.70311111111113,0.507301488743627,0.16273719185396632,33.08205326312558,20.31,3.05,10.0748,0.0011
581.8181818181818,8.080808080808081,241.70311111111113,0.505326636861942,0.16558790012884272,33.07005247108534,20.82,3.27,10.0748,0.0012
593.9393939393939,8.080808080808081,241.70311111111113,0.503228139400656,0.16865694365779155,33.05845578291917,20.87,3.16,10.0748,0.0011
606.060606060606,8.080808080808081,241.70311111111113,0.5010200992395075,0.17191853448666286,33.04734091136453,21.99,3.3,10.0748,0.0012
618.1818181818181,8.080808080808081,241.70311111111113,0.49872247528472746,0.17530071299494587,33.03685791685744,22.29,3.61,10.0748,0.0013
630.3030303030303,8.080808080808081,241.70311111111113,0.4963615907243157,0.1787250587376766,33.02724812906957,22.49,3.53,10.0748,0.0012
642.4242424242424,8.080808080808081,241.70311111111113,0.4939711280392798,0.18214817142815348,33.018880536181506,23.05,3.51,10.0748,0.0012
654.5454545454545,8.080808080808081,241.70311111111113,0.49159413546858605,0.18553603923524276,33.01233276918214,23.35,3.53,10.0748,0.0012
666.6666666666666,8.080808080808081,241.70311111111113,0.48928782032905527,0.18884717308973795,33.008600970660154,24.43,3.71,10.0748,0.0013
678.7878787878788,8.080808080808081,241.70311111111113,0.4871373046724972,0.19201106991327824,33.00972057674173,24.44,3.92,10.0748,0.0014
690.9090909090909,8.080808080808081,241.70311111111113,0.48529424866645154,0.19492752720395765,33.0205155521555,24.47,3.93,10.0748,0.0014
703.030303030303,8.080808080808081,241.70311111111113,0.4839972192716392,0.197393951533771,33.04955823252313,24.36,3.92,10.0748,0.0014
715.1515151515151,8.080808080808081,241.70311111111113,0.4833327933756209,0.19926220977293901,33.09858502406721,24.87,4.25,10.0748,0.0015
727.2727272727273,8.080808080808081,241.70311111111113,0.4831808953251673,0.2006534359891822,33.16017556019125,24.84,4.45,10.0748,0.0016
739.3939393939394,8.080808080808081,241.70311111111113,0.4834796374727225,0.2016445812402788,33.229731256309876,24.71,4.46,10.0748,0.0016
751.5151515151515,8.080808080808081,241.70311111111113,0.4842284756923194,0.20228041634850388,33.30578525760235,24.71,4.39,10.0748,0.0015
763.6363636363636,8.080808080808081,241.70311111111113,0.4854391375680093,0.20261522774158905,33.38796895160045,24.86,4.31,10.0748,0.0015
775.7575757575758,8.080808080808081,241.70311111111113,0.4871152456625774,0.20260261087897055,33.476214662929934,24.87,4.3,10.0748,0.0015
787.8787878787879,8.080808080808081,241.70311111111113,0.4892450297846093,0.20225490553808523,33.57047003114613,24.95,4.35,10.0748,0.0015
800.0,8.080808080808081,241.70311111111113,0.4917991432116197,0.2016219380012679,33.670566106999246,25.03,4.21,10.0748,0.0015
812.1212121212121,8.080808080808081,241.70311111111113,0.49472747830268515,0.2007004668781866,33.77604967451927,25.08,4.15,10.0748,0.0015
824.2424242424242,8.080808080808081,241.70311111111113,0.4978746084508425,0.19956100339395258,33.88395602177639,25.19,4.49,10.0748,0.0016
836.3636363636364,8.080808080808081,241.70311111111113,0.49838800040067693,0.1994848702583209,33.92325875414267,25.19,4.5,10.0748,0.0016
848.4848484848485,8.080808080808081,241.70311111111113,0.49774483814586434,0.1999306211491216,33.93232338118955,25.37,4.49,10.0748,0.0016
860.6060606060606,8.080808080808081,241.70311111111113,0.4972163632048484,0.2004038695958187,33.94429188359984,25.34,4.46,10.0748,0.0016
872.7272727272727,8.080808080808081,241.70311111111113,0.496771253984779,0.20086711633646304,33.95935204810605,25.53,4.55,10.0748,0.0016
884.8484848484849,8.080808080808081,241.70311111111113,0.496357730165172,0.20130002553997037,33.977099689491965,25.55,4.74,10.0748,0.0017
896.969696969697,8.080808080808081,241.70311111111113,0.4959265297131147,0.2016937471902091,33.997084727231844,25.49,4.73,10.0748,0.0017
909.0909090909091,8.080808080808081,241.70311111111113,0.4954352132663337,0.20200174169837792,34.01887196936984,25.52,4.82,10.0748,0.0017
921.2121212121212,8.080808080808081,241.70311111111113,0.4948508186863141,0.20224083168719056,34.042049308580616,25.52,5.1,10.0748,0.0018
933.3333333333334,8.080808080808081,241.70311111111113,0.4941520374692359,0.20240440384646544,34.066223705686554,25.67,5.1,10.0748,0.0018
945.4545454545455,8.080808080808081,241.70311111111113,0.49333064632536267,0.2024338873224084,34.091015064257434,25.65,4.93,10.0748,0.0017
957.5757575757576,8.080808080808081,241.70311111111113,0.4923917022023561,0.20234280357901865,34.11605262182861,25.5,4.39,10.0748,0.0015
969.6969696969697,8.080808080808081,241.70311111111113,0.49135221092249454,0.2020771707040416,34.14097608338901,25.5,5.02,10.0748,0.0018
981.8181818181818,8.080808080808081,241.70311111111113,0.4902384006064772,0.2017130485262485,34.16544170867042,25.51,5.06,10.0748,0.0018
993.9393939393939,8.080808080808081,241.70311111111113,0.4890821317296971,0.20133685206806476,34.18913189774747,25.56,5.13,10.0748,0.0018
1006.060606060606,8.080808080808081,241.70311111111113,0.4879171582734254,0.20096514348834107,34.211765869036,25.6,5.17,10.0748,0.0018
1018.1818181818181,8.080808080808081,241.70311111111113,0.4867758738355213,0.20058348364027265,34.23310893832519,25.6,5.17,10.0748,0.0018
1030.3030303030303,8.080808080808081,241.70311111111113,0.4856869294524428,0.20019167989445483,34.252978515259194,25.59,5.2,10.0748,0.0018
1042.4242424242425,8.080808080808081,241.70311111111113,0.48467383425901606,0.19977599134412818,34.27124590134714,25.59,5.09,10.0748,0.0018
1054.5454545454545,8.080808080808081,241.70311111111113,0.4837544403080539,0.19930798337104877,34.28783396871263,25.6,5.14,10.0748,0.0018
1066.6666666666667,8.080808080808081,241.70311111111113,0.48294109924504697,0.19878111771880524,34.30271156976152,25.49,5.15,10.0748,0.0018
1078.7878787878788,8.080808080808081,241.70311111111113,0.4822412489152931,0.19823267775292658,34.315885935148614,25.56,5.16,10.0748,0.0018
1090.909090909091,8.080808080808081,241.70311111111113,0.4816582140400589,0.1976572647897826,34.32739434940574,25.29,4.96,10.0748,0.0017
1103.030303030303,8.080808080808081,241.70311111111113,0.4811920582547688,0.19703226095829432,34.33729614817516,25.22,4.96,10.0748,0.0017
1115.1515151515152,8.080808080808081,241.70311111111113,0.48084038307769156,0.19634032222622788,34.3456657079121,25.21,5.11,10.0748,0.0018
1127.2727272727273,8.080808080808081,241.70311111111113,0.480599019346955,0.19555984546750108,34.35258673300933,25.21,5.1,10.0748,0.0018
1139.3939393939395,8.080808080808081,241.70311111111113,0.48046259276585784,0.19466233758272958,34.35814786693122,25.21,5.1,10.0748,0.0018
1151.5151515151515,8.080808080808081,241.70311111111113,0.4804249674233605,0.19361827433027845,34.3624394854439,25.26,5.04,10.0748,0.0018
1163.6363636363635,8.080808080808081,241.70311111111113,0.48047958239419053,0.19244423227743826,34.36555145615449,25.35,5.12,10.0748,0.0018
1175.7575757575758,8.080808080808081,241.70311111111113,0.48061970038628943,0.19115385087615458,34.36757163894603,25.26,5.08,10.0748,0.0018
1187.8787878787878,8.080808080808081,241.70311111111113,0.48083858704142474,0.18975837396533343,34.36858492717999,25.29,4.99,10.0748,0.0018
1200.0,8.080808080808081,241.70311111111113,0.48112963713611845,0.18830168385515092,34.36867266853412,24.37,4.59,10.0748,0.0016
0.0,16.161616161616163,241.70311111111113,0.5177588858740687,0.16349064914284664,33.50640961746925,19.98,3.14,10.0748,0.0011
12.121212121212121,16.161616161616163,241.70311111111113,0.5178368271863406,0.16314266344387376,33.504573011963146,19.56,2.75,10.0748,0.001
24.242424242424242,16.161616161616163,241.70311111111113,0.5179198106497332,0.1628739731361131,33.502921553523876,19.56,2.75,10.0748,0.001
36.36363636363636,16.161616161616163,241.70311111111113,0.51800641040325,0.16267886296363365,33.50150865962273,19.56,2.73,10.0748,0.001
48.484848484848484,16.161616161616163,241.70311111111113,0.5180959559603001,0.162554439367795,33.50037428375346,19.56,2.73,10.0748,0.001
60.60606060606061,16.161616161616163,241.70311111111113,0.5181887785093281,0.16250863093957923,33.49953409914614,19.64,2.83,10.0748,0.001
72.72727272727272,16.161616161616163,241.70311111111113,0.5182863089290395,0.16253924229124028,33.49896622796786,19.64,2.83,10.0748,0.001
84.84848484848484,16.161616161616163,241.70311111111113,0.5183909317408509,0.1626493989581646,33.498596100836366,19.64,2.83,10.0748,0.001
96.96969696969697,16.161616161616163,241.70311111111113,0.5185055385996827,0.16285482052195718,33.498280689816966,19.65,2.98,10.0748,0.0011
109.0909090909091,16.161616161616163,241.70311111111113,0.5186328147064747,0.1631596218095549,33.497794231451884,19.65,3.09,10.0748,0.0011
